name,markup,category,width,height,frames,source
spr_ui_item_horse_cosmetic_crown,[icon:spr_ui_item_horse_cosmetic_crown],Item Icons/Animals/Horse/Horse Cosmetics,18,18,1,assets/animations/Item Icons/Animals/Horse/Horse Cosmetics/spr_ui_item_horse_cosmetic_crown.meta.toml
spr_ui_item_horse_cosmetic_crown_outline,[icon:spr_ui_item_horse_cosmetic_crown_outline],Item Icons/Animals/Horse/Horse Cosmetics,18,18,1,assets/animations/Item Icons/Animals/Horse/Horse Cosmetics/spr_ui_item_horse_cosmetic_crown_outline.meta.toml
spr_ui_item_horse_cosmetic_dark_unicorn_horn,[icon:spr_ui_item_horse_cosmetic_dark_unicorn_horn],Item Icons/Animals/Horse/Horse Cosmetics,18,18,1,assets/animations/Item Icons/Animals/Horse/Horse Cosmetics/spr_ui_item_horse_cosmetic_dark_unicorn_horn.meta.toml
spr_ui_item_horse_cosmetic_dark_unicorn_horn_outline,[icon:spr_ui_item_horse_cosmetic_dark_unicorn_horn_outline],Item Icons/Animals/Horse/Horse Cosmetics,18,18,1,assets/animations/Item Icons/Animals/Horse/Horse Cosmetics/spr_ui_item_horse_cosmetic_dark_unicorn_horn_outline.meta.toml
spr_ui_item_horse_cosmetic_derby_hat,[icon:spr_ui_item_horse_cosmetic_derby_hat],Item Icons/Animals/Horse/Horse Cosmetics,18,18,1,assets/animations/Item Icons/Animals/Horse/Horse Cosmetics/spr_ui_item_horse_cosmetic_derby_hat.meta.toml
spr_ui_item_horse_cosmetic_derby_hat_outline,[icon:spr_ui_item_horse_cosmetic_derby_hat_outline],Item Icons/Animals/Horse/Horse Cosmetics,18,18,1,assets/animations/Item Icons/Animals/Horse/Horse Cosmetics/spr_ui_item_horse_cosmetic_derby_hat_outline.meta.toml
spr_ui_item_horse_cosmetic_flower_crown,[icon:spr_ui_item_horse_cosmetic_flower_crown],Item Icons/Animals/Horse/Horse Cosmetics,18,18,1,assets/animations/Item Icons/Animals/Horse/Horse Cosmetics/spr_ui_item_horse_cosmetic_flower_crown.meta.toml
spr_ui_item_horse_cosmetic_flower_crown_outline,[icon:spr_ui_item_horse_cosmetic_flower_crown_outline],Item Icons/Animals/Horse/Horse Cosmetics,18,18,1,assets/animations/Item Icons/Animals/Horse/Horse Cosmetics/spr_ui_item_horse_cosmetic_flower_crown_outline.meta.toml
spr_ui_item_horse_cosmetic_monocle,[icon:spr_ui_item_horse_cosmetic_monocle],Item Icons/Animals/Horse/Horse Cosmetics,18,18,1,assets/animations/Item Icons/Animals/Horse/Horse Cosmetics/spr_ui_item_horse_cosmetic_monocle.meta.toml
spr_ui_item_horse_cosmetic_monocle_outline,[icon:spr_ui_item_horse_cosmetic_monocle_outline],Item Icons/Animals/Horse/Horse Cosmetics,18,18,1,assets/animations/Item Icons/Animals/Horse/Horse Cosmetics/spr_ui_item_horse_cosmetic_monocle_outline.meta.toml
spr_ui_item_horse_cosmetic_pink_bow,[icon:spr_ui_item_horse_cosmetic_pink_bow],Item Icons/Animals/Horse/Horse Cosmetics,18,18,1,assets/animations/Item Icons/Animals/Horse/Horse Cosmetics/spr_ui_item_horse_cosmetic_pink_bow.meta.toml
spr_ui_item_horse_cosmetic_pink_bow_outline,[icon:spr_ui_item_horse_cosmetic_pink_bow_outline],Item Icons/Animals/Horse/Horse Cosmetics,18,18,1,assets/animations/Item Icons/Animals/Horse/Horse Cosmetics/spr_ui_item_horse_cosmetic_pink_bow_outline.meta.toml
spr_ui_item_horse_cosmetic_ribbon_blue,[icon:spr_ui_item_horse_cosmetic_ribbon_blue],Item Icons/Animals/Horse/Horse Cosmetics,18,18,1,assets/animations/Item Icons/Animals/Horse/Horse Cosmetics/spr_ui_item_horse_cosmetic_ribbon_blue.meta.toml
spr_ui_item_horse_cosmetic_ribbon_blue_outline,[icon:spr_ui_item_horse_cosmetic_ribbon_blue_outline],Item Icons/Animals/Horse/Horse Cosmetics,18,18,1,assets/animations/Item Icons/Animals/Horse/Horse Cosmetics/spr_ui_item_horse_cosmetic_ribbon_blue_outline.meta.toml
spr_ui_item_horse_cosmetic_ribbon_red,[icon:spr_ui_item_horse_cosmetic_ribbon_red],Item Icons/Animals/Horse/Horse Cosmetics,18,18,1,assets/animations/Item Icons/Animals/Horse/Horse Cosmetics/spr_ui_item_horse_cosmetic_ribbon_red.meta.toml
spr_ui_item_horse_cosmetic_ribbon_red_outline,[icon:spr_ui_item_horse_cosmetic_ribbon_red_outline],Item Icons/Animals/Horse/Horse Cosmetics,18,18,1,assets/animations/Item Icons/Animals/Horse/Horse Cosmetics/spr_ui_item_horse_cosmetic_ribbon_red_outline.meta.toml
spr_ui_item_horse_cosmetic_ribbon_white,[icon:spr_ui_item_horse_cosmetic_ribbon_white],Item Icons/Animals/Horse/Horse Cosmetics,18,18,1,assets/animations/Item Icons/Animals/Horse/Horse Cosmetics/spr_ui_item_horse_cosmetic_ribbon_white.meta.toml
spr_ui_item_horse_cosmetic_ribbon_white_outline,[icon:spr_ui_item_horse_cosmetic_ribbon_white_outline],Item Icons/Animals/Horse/Horse Cosmetics,18,18,1,assets/animations/Item Icons/Animals/Horse/Horse Cosmetics/spr_ui_item_horse_cosmetic_ribbon_white_outline.meta.toml
spr_ui_item_horse_cosmetic_seashell_clips,[icon:spr_ui_item_horse_cosmetic_seashell_clips],Item Icons/Animals/Horse/Horse Cosmetics,18,18,1,assets/animations/Item Icons/Animals/Horse/Horse Cosmetics/spr_ui_item_horse_cosmetic_seashell_clips.meta.toml
spr_ui_item_horse_cosmetic_seashell_clips_outline,[icon:spr_ui_item_horse_cosmetic_seashell_clips_outline],Item Icons/Animals/Horse/Horse Cosmetics,18,18,1,assets/animations/Item Icons/Animals/Horse/Horse Cosmetics/spr_ui_item_horse_cosmetic_seashell_clips_outline.meta.toml
spr_ui_item_horse_cosmetic_unicorn_horn,[icon:spr_ui_item_horse_cosmetic_unicorn_horn],Item Icons/Animals/Horse/Horse Cosmetics,18,18,1,assets/animations/Item Icons/Animals/Horse/Horse Cosmetics/spr_ui_item_horse_cosmetic_unicorn_horn.meta.toml
spr_ui_item_horse_cosmetic_unicorn_horn_outline,[icon:spr_ui_item_horse_cosmetic_unicorn_horn_outline],Item Icons/Animals/Horse/Horse Cosmetics,18,18,1,assets/animations/Item Icons/Animals/Horse/Horse Cosmetics/spr_ui_item_horse_cosmetic_unicorn_horn_outline.meta.toml
spr_ui_item_horse_hair_gold,[icon:spr_ui_item_horse_hair_gold],Item Icons/Animals/Horse,18,18,1,assets/animations/Item Icons/Animals/Horse/spr_ui_item_horse_hair_gold.meta.toml
spr_ui_item_horse_hair_gold_outline,[icon:spr_ui_item_horse_hair_gold_outline],Item Icons/Animals/Horse,18,18,1,assets/animations/Item Icons/Animals/Horse/spr_ui_item_horse_hair_gold_outline.meta.toml
spr_ui_item_horse_hair_regular,[icon:spr_ui_item_horse_hair_regular],Item Icons/Animals/Horse,18,18,1,assets/animations/Item Icons/Animals/Horse/spr_ui_item_horse_hair_regular.meta.toml
spr_ui_item_horse_hair_regular_outline,[icon:spr_ui_item_horse_hair_regular_outline],Item Icons/Animals/Horse,18,18,1,assets/animations/Item Icons/Animals/Horse/spr_ui_item_horse_hair_regular_outline.meta.toml
spr_ui_item_horseradish,[icon:spr_ui_item_horseradish],Item Icons/Forageables,18,18,1,assets/animations/Item Icons/Forageables/spr_ui_item_horseradish.meta.toml
spr_ui_item_horseradish_outline,[icon:spr_ui_item_horseradish_outline],Item Icons/Forageables,18,18,1,assets/animations/Item Icons/Forageables/spr_ui_item_horseradish_outline.meta.toml
spr_ui_item_horseradish_salmon,[icon:spr_ui_item_horseradish_salmon],Item Icons/Food,18,18,1,assets/animations/Item Icons/Food/spr_ui_item_horseradish_salmon.meta.toml
spr_ui_item_horseradish_salmon_outline,[icon:spr_ui_item_horseradish_salmon_outline],Item Icons/Food,18,18,1,assets/animations/Item Icons/Food/spr_ui_item_horseradish_salmon_outline.meta.toml
spr_ui_item_hot_potato,[icon:spr_ui_item_hot_potato],Item Icons/Forageables,18,18,1,assets/animations/Item Icons/Forageables/spr_ui_item_hot_potato.meta.toml
spr_ui_item_hot_potato_outline,[icon:spr_ui_item_hot_potato_outline],Item Icons/Forageables,18,18,1,assets/animations/Item Icons/Forageables/spr_ui_item_hot_potato_outline.meta.toml
spr_ui_item_hot_toddy,[icon:spr_ui_item_hot_toddy],Item Icons/Food,18,18,1,assets/animations/Item Icons/Food/spr_ui_item_hot_toddy.meta.toml
spr_ui_item_hot_toddy_outline,[icon:spr_ui_item_hot_toddy_outline],Item Icons/Food,18,18,1,assets/animations/Item Icons/Food/spr_ui_item_hot_toddy_outline.meta.toml
spr_ui_item_hotcocoa,[icon:spr_ui_item_hotcocoa],Item Icons/Food,18,18,1,assets/animations/Item Icons/Food/spr_ui_item_hotcocoa.meta.toml
spr_ui_item_hotcocoa_outline,[icon:spr_ui_item_hotcocoa_outline],Item Icons/Food,18,18,1,assets/animations/Item Icons/Food/spr_ui_item_hotcocoa_outline.meta.toml
spr_ui_item_humblepie,[icon:spr_ui_item_humblepie],Item Icons/Food,18,18,1,assets/animations/Item Icons/Food/spr_ui_item_humblepie.meta.toml
spr_ui_item_humblepie_outline,[icon:spr_ui_item_humblepie_outline],Item Icons/Food,18,18,1,assets/animations/Item Icons/Food/spr_ui_item_humblepie_outline.meta.toml
spr_ui_item_ice_block,[icon:spr_ui_item_ice_block],Item Icons/Forageables,18,18,1,assets/animations/Item Icons/Forageables/spr_ui_item_ice_block.meta.toml
spr_ui_item_ice_block_outline,[icon:spr_ui_item_ice_block_outline],Item Icons/Forageables,18,18,1,assets/animations/Item Icons/Forageables/spr_ui_item_ice_block_outline.meta.toml
spr_ui_item_ice_cream_sundae,[icon:spr_ui_item_ice_cream_sundae],Item Icons/Food,18,18,1,assets/animations/Item Icons/Food/spr_ui_item_ice_cream_sundae.meta.toml
spr_ui_item_ice_cream_sundae_outline,[icon:spr_ui_item_ice_cream_sundae_outline],Item Icons/Food,18,18,1,assets/animations/Item Icons/Food/spr_ui_item_ice_cream_sundae_outline.meta.toml
spr_ui_item_iced_coffee,[icon:spr_ui_item_iced_coffee],Item Icons/Food,18,18,1,assets/animations/Item Icons/Food/spr_ui_item_iced_coffee.meta.toml
spr_ui_item_iced_coffee_outline,[icon:spr_ui_item_iced_coffee_outline],Item Icons/Food,18,18,1,assets/animations/Item Icons/Food/spr_ui_item_iced_coffee_outline.meta.toml
spr_ui_item_incredibly_hot_pot,[icon:spr_ui_item_incredibly_hot_pot],Item Icons/Food,18,18,1,assets/animations/Item Icons/Food/spr_ui_item_incredibly_hot_pot.meta.toml
spr_ui_item_incredibly_hot_pot_outline,[icon:spr_ui_item_incredibly_hot_pot_outline],Item Icons/Food,18,18,1,assets/animations/Item Icons/Food/spr_ui_item_incredibly_hot_pot_outline.meta.toml
spr_ui_item_insect_ancient_firefly,[icon:spr_ui_item_insect_ancient_firefly],Item Icons/Bugs,18,18,1,assets/animations/Item Icons/Bugs/spr_ui_item_insect_ancient_firefly.meta.toml
spr_ui_item_insect_ancient_firefly_outline,[icon:spr_ui_item_insect_ancient_firefly_outline],Item Icons/Bugs,18,18,1,assets/animations/Item Icons/Bugs/spr_ui_item_insect_ancient_firefly_outline.meta.toml
spr_ui_item_insect_ant,[icon:spr_ui_item_insect_ant],Item Icons/Bugs,18,18,1,assets/animations/Item Icons/Bugs/spr_ui_item_insect_ant.meta.toml
spr_ui_item_insect_ant_outline,[icon:spr_ui_item_insect_ant_outline],Item Icons/Bugs,18,18,1,assets/animations/Item Icons/Bugs/spr_ui_item_insect_ant_outline.meta.toml
spr_ui_item_insect_ant_queen,[icon:spr_ui_item_insect_ant_queen],Item Icons/Bugs,18,18,1,assets/animations/Item Icons/Bugs/spr_ui_item_insect_ant_queen.meta.toml
spr_ui_item_insect_ant_queen_outline,[icon:spr_ui_item_insect_ant_queen_outline],Item Icons/Bugs,18,18,1,assets/animations/Item Icons/Bugs/spr_ui_item_insect_ant_queen_outline.meta.toml
spr_ui_item_insect_beach_hopper,[icon:spr_ui_item_insect_beach_hopper],Item Icons/Bugs,18,18,1,assets/animations/Item Icons/Bugs/spr_ui_item_insect_beach_hopper.meta.toml
spr_ui_item_insect_beach_hopper_outline,[icon:spr_ui_item_insect_beach_hopper_outline],Item Icons/Bugs,18,18,1,assets/animations/Item Icons/Bugs/spr_ui_item_insect_beach_hopper_outline.meta.toml
spr_ui_item_insect_big_bee,[icon:spr_ui_item_insect_big_bee],Item Icons/Bugs,18,18,1,assets/animations/Item Icons/Bugs/spr_ui_item_insect_big_bee.meta.toml
spr_ui_item_insect_big_bee_outline,[icon:spr_ui_item_insect_big_bee_outline],Item Icons/Bugs,18,18,1,assets/animations/Item Icons/Bugs/spr_ui_item_insect_big_bee_outline.meta.toml
spr_ui_item_insect_biggest_beetle,[icon:spr_ui_item_insect_biggest_beetle],Item Icons/Bugs,18,18,1,assets/animations/Item Icons/Bugs/spr_ui_item_insect_biggest_beetle.meta.toml
spr_ui_item_insect_biggest_beetle_outline,[icon:spr_ui_item_insect_biggest_beetle_outline],Item Icons/Bugs,18,18,1,assets/animations/Item Icons/Bugs/spr_ui_item_insect_biggest_beetle_outline.meta.toml
spr_ui_item_insect_brightbulb_moth,[icon:spr_ui_item_insect_brightbulb_moth],Item Icons/Bugs,18,18,1,assets/animations/Item Icons/Bugs/spr_ui_item_insect_brightbulb_moth.meta.toml
spr_ui_item_insect_brightbulb_moth_outline,[icon:spr_ui_item_insect_brightbulb_moth_outline],Item Icons/Bugs,18,18,1,assets/animations/Item Icons/Bugs/spr_ui_item_insect_brightbulb_moth_outline.meta.toml
spr_ui_item_insect_bumblebee,[icon:spr_ui_item_insect_bumblebee],Item Icons/Bugs,18,18,1,assets/animations/Item Icons/Bugs/spr_ui_item_insect_bumblebee.meta.toml
spr_ui_item_insect_bumblebee_outline,[icon:spr_ui_item_insect_bumblebee_outline],Item Icons/Bugs,18,18,1,assets/animations/Item Icons/Bugs/spr_ui_item_insect_bumblebee_outline.meta.toml
spr_ui_item_insect_butterfly,[icon:spr_ui_item_insect_butterfly],Item Icons/Bugs,18,18,1,assets/animations/Item Icons/Bugs/spr_ui_item_insect_butterfly.meta.toml
spr_ui_item_insect_butterfly_outline,[icon:spr_ui_item_insect_butterfly_outline],Item Icons/Bugs,18,18,1,assets/animations/Item Icons/Bugs/spr_ui_item_insect_butterfly_outline.meta.toml
spr_ui_item_insect_caterpillar,[icon:spr_ui_item_insect_caterpillar],Item Icons/Bugs,18,18,1,assets/animations/Item Icons/Bugs/spr_ui_item_insect_caterpillar.meta.toml
spr_ui_item_insect_caterpillar_outline,[icon:spr_ui_item_insect_caterpillar_outline],Item Icons/Bugs,18,18,1,assets/animations/Item Icons/Bugs/spr_ui_item_insect_caterpillar_outline.meta.toml
spr_ui_item_insect_chillipede,[icon:spr_ui_item_insect_chillipede],Item Icons/Bugs,18,18,1,assets/animations/Item Icons/Bugs/spr_ui_item_insect_chillipede.meta.toml
spr_ui_item_insect_chillipede_outline,[icon:spr_ui_item_insect_chillipede_outline],Item Icons/Bugs,18,18,1,assets/animations/Item Icons/Bugs/spr_ui_item_insect_chillipede_outline.meta.toml
spr_ui_item_insect_cicada,[icon:spr_ui_item_insect_cicada],Item Icons/Bugs,18,18,1,assets/animations/Item Icons/Bugs/spr_ui_item_insect_cicada.meta.toml
spr_ui_item_insect_cicada_outline,[icon:spr_ui_item_insect_cicada_outline],Item Icons/Bugs,18,18,1,assets/animations/Item Icons/Bugs/spr_ui_item_insect_cicada_outline.meta.toml
spr_ui_item_insect_cicadanymph,[icon:spr_ui_item_insect_cicadanymph],Item Icons/Bugs,18,18,1,assets/animations/Item Icons/Bugs/spr_ui_item_insect_cicadanymph.meta.toml
spr_ui_item_insect_cicadanymph_outline,[icon:spr_ui_item_insect_cicadanymph_outline],Item Icons/Bugs,18,18,1,assets/animations/Item Icons/Bugs/spr_ui_item_insect_cicadanymph_outline.meta.toml
spr_ui_item_insect_cooktop_beetle,[icon:spr_ui_item_insect_cooktop_beetle],Item Icons/Bugs,18,18,1,assets/animations/Item Icons/Bugs/spr_ui_item_insect_cooktop_beetle.meta.toml
spr_ui_item_insect_cooktop_beetle_outline,[icon:spr_ui_item_insect_cooktop_beetle_outline],Item Icons/Bugs,18,18,1,assets/animations/Item Icons/Bugs/spr_ui_item_insect_cooktop_beetle_outline.meta.toml
spr_ui_item_insect_copper_beetle,[icon:spr_ui_item_insect_copper_beetle],Item Icons/Bugs,18,18,1,assets/animations/Item Icons/Bugs/spr_ui_item_insect_copper_beetle.meta.toml
spr_ui_item_insect_copper_beetle_outline,[icon:spr_ui_item_insect_copper_beetle_outline],Item Icons/Bugs,18,18,1,assets/animations/Item Icons/Bugs/spr_ui_item_insect_copper_beetle_outline.meta.toml
spr_ui_item_insect_coral_mantis,[icon:spr_ui_item_insect_coral_mantis],Item Icons/Bugs,18,18,1,assets/animations/Item Icons/Bugs/spr_ui_item_insect_coral_mantis.meta.toml
spr_ui_item_insect_coral_mantis_outline,[icon:spr_ui_item_insect_coral_mantis_outline],Item Icons/Bugs,18,18,1,assets/animations/Item Icons/Bugs/spr_ui_item_insect_coral_mantis_outline.meta.toml
spr_ui_item_insect_cricket,[icon:spr_ui_item_insect_cricket],Item Icons/Bugs,18,18,1,assets/animations/Item Icons/Bugs/spr_ui_item_insect_cricket.meta.toml
spr_ui_item_insect_cricket_outline,[icon:spr_ui_item_insect_cricket_outline],Item Icons/Bugs,18,18,1,assets/animations/Item Icons/Bugs/spr_ui_item_insect_cricket_outline.meta.toml
spr_ui_item_insect_crystal_wing_moth,[icon:spr_ui_item_insect_crystal_wing_moth],Item Icons/Bugs,18,18,1,assets/animations/Item Icons/Bugs/spr_ui_item_insect_crystal_wing_moth.meta.toml
spr_ui_item_insect_crystal_wing_moth_outline,[icon:spr_ui_item_insect_crystal_wing_moth_outline],Item Icons/Bugs,18,18,1,assets/animations/Item Icons/Bugs/spr_ui_item_insect_crystal_wing_moth_outline.meta.toml
spr_ui_item_insect_crystalcaterpillar,[icon:spr_ui_item_insect_crystalcaterpillar],Item Icons/Bugs,18,18,1,assets/animations/Item Icons/Bugs/spr_ui_item_insect_crystalcaterpillar.meta.toml
spr_ui_item_insect_crystalcaterpillar_outline,[icon:spr_ui_item_insect_crystalcaterpillar_outline],Item Icons/Bugs,18,18,1,assets/animations/Item Icons/Bugs/spr_ui_item_insect_crystalcaterpillar_outline.meta.toml
spr_ui_item_insect_crystalline_cricket,[icon:spr_ui_item_insect_crystalline_cricket],Item Icons/Bugs,18,18,1,assets/animations/Item Icons/Bugs/spr_ui_item_insect_crystalline_cricket.meta.toml
spr_ui_item_insect_crystalline_cricket_outline,[icon:spr_ui_item_insect_crystalline_cricket_outline],Item Icons/Bugs,18,18,1,assets/animations/Item Icons/Bugs/spr_ui_item_insect_crystalline_cricket_outline.meta.toml
spr_ui_item_insect_deep_earthworm,[icon:spr_ui_item_insect_deep_earthworm],Item Icons/Bugs,18,18,1,assets/animations/Item Icons/Bugs/spr_ui_item_insect_deep_earthworm.meta.toml
spr_ui_item_insect_deep_earthworm_outline,[icon:spr_ui_item_insect_deep_earthworm_outline],Item Icons/Bugs,18,18,1,assets/animations/Item Icons/Bugs/spr_ui_item_insect_deep_earthworm_outline.meta.toml
spr_ui_item_insect_diamond_beetle,[icon:spr_ui_item_insect_diamond_beetle],Item Icons/Bugs,18,18,1,assets/animations/Item Icons/Bugs/spr_ui_item_insect_diamond_beetle.meta.toml
spr_ui_item_insect_diamond_beetle_outline,[icon:spr_ui_item_insect_diamond_beetle_outline],Item Icons/Bugs,18,18,1,assets/animations/Item Icons/Bugs/spr_ui_item_insect_diamond_beetle_outline.meta.toml
spr_ui_item_insect_dragon_horn_beetle,[icon:spr_ui_item_insect_dragon_horn_beetle],Item Icons/Bugs,18,18,1,assets/animations/Item Icons/Bugs/spr_ui_item_insect_dragon_horn_beetle.meta.toml
spr_ui_item_insect_dragon_horn_beetle_outline,[icon:spr_ui_item_insect_dragon_horn_beetle_outline],Item Icons/Bugs,18,18,1,assets/animations/Item Icons/Bugs/spr_ui_item_insect_dragon_horn_beetle_outline.meta.toml
spr_ui_item_insect_dragonfly,[icon:spr_ui_item_insect_dragonfly],Item Icons/Bugs,18,18,1,assets/animations/Item Icons/Bugs/spr_ui_item_insect_dragonfly.meta.toml
spr_ui_item_insect_dragonfly_outline,[icon:spr_ui_item_insect_dragonfly_outline],Item Icons/Bugs,18,18,1,assets/animations/Item Icons/Bugs/spr_ui_item_insect_dragonfly_outline.meta.toml
spr_ui_item_insect_fairybee,[icon:spr_ui_item_insect_fairybee],Item Icons/Bugs,18,18,1,assets/animations/Item Icons/Bugs/spr_ui_item_insect_fairybee.meta.toml
spr_ui_item_insect_fairybee_outline,[icon:spr_ui_item_insect_fairybee_outline],Item Icons/Bugs,18,18,1,assets/animations/Item Icons/Bugs/spr_ui_item_insect_fairybee_outline.meta.toml
spr_ui_item_insect_fire_wasp,[icon:spr_ui_item_insect_fire_wasp],Item Icons/Bugs,18,18,1,assets/animations/Item Icons/Bugs/spr_ui_item_insect_fire_wasp.meta.toml
spr_ui_item_insect_fire_wasp_outline,[icon:spr_ui_item_insect_fire_wasp_outline],Item Icons/Bugs,18,18,1,assets/animations/Item Icons/Bugs/spr_ui_item_insect_fire_wasp_outline.meta.toml
spr_ui_item_insect_firefly,[icon:spr_ui_item_insect_firefly],Item Icons/Bugs,18,18,1,assets/animations/Item Icons/Bugs/spr_ui_item_insect_firefly.meta.toml
